index	return	risk	AAPL	SPY	TSLA	HOG	HSY	HLT
34	0.026267106286581507	0.05328835344858798	0.20685482763183913	0.19958645313090215	0.24228408745065796	8.135006941354425e-20	2.74507195440062e-20	0.3512746317866007
35	0.026621239026174075	0.054436337792706485	0.2095020362151373	0.17202520036139432	0.25130070526271064	1.1272929946799071e-19	3.7845416617217464e-20	0.36717205816075765
36	0.026975371765766643	0.055594000013310496	0.21214924479843517	0.14446394759188658	0.2603173230747636	1.440712044025035e-19	4.822994542765669e-20	0.3830694845349146
37	0.02732950450535921	0.05676074795892497	0.21479645338173312	0.11690269482237922	0.26933394088681634	1.7544412871216918e-19	5.862055960701469e-20	0.3989669109090713
38	0.02768363724495178	0.057936032712048544	0.21744366196503115	0.08934144205287155	0.2783505586988692	2.0681033827695684e-19	6.901180612881872e-20	0.414864337283228
39	0.028037769984544353	0.05911934514306486	0.22009087054832893	0.06178018928336397	0.287367176510922	2.381600165053031e-19	7.939647858810475e-20	0.4307617636573851
40	0.02839190272413692	0.06031021273429906	0.22273807913162694	0.034218936513856504	0.2963837943229747	2.6952826709770084e-19	8.978895103926016e-20	0.44665919003154186
41	0.02874603546372949	0.06150819665822035	0.22538528771492516	0.00665768374434863	0.3054004121350275	3.008717221819303e-19	1.0017125917677984e-19	0.4625566164056988
42	0.029100168203322056	0.06271798429278155	0.2180982866802521	-5.055738545058367e-22	0.3163865449122354	1.9174216421488184e-21	1.6120233366167535e-21	0.46551516840751256
43	0.029454300942914628	0.06395077616672155	0.2076472888272898	-5.218590901693193e-22	0.3279999585022069	1.9798850739833995e-21	1.6684567458025843e-21	0.4643527526705033
44	0.029808433682507195	0.06520576463119569	0.19719629097432811	-5.398684012321669e-22	0.3396133720921781	2.0549390255045702e-21	1.727347056120913e-21	0.4631903369334939
45	0.030162566422099763	0.06648169266939517	0.1867452931213657	-5.558770489244438e-22	0.35122678568214954	2.1186408367491095e-21	1.782218908014296e-21	0.46202792119648484
46	0.030516699161692334	0.06777737771169066	0.1762942952684034	-5.761883976156585e-22	0.3628401992721211	2.195859321613848e-21	1.84411628499029e-21	0.4608655054594755
47	0.030870831901284902	0.06909170825066276	0.16584329741544118	-5.931850120081767e-22	0.3744536128620927	2.257805314787043e-21	1.8981881994884963e-21	0.4597030897224661
48	0.03122496464087747	0.07042364034010498	0.15539229956247905	-6.149341470951614e-22	0.38606702645206403	2.3162923712404548e-21	1.952377864436004e-21	0.4585406739854569
49	0.031579097380470045	0.07177219404996948	0.1449413017095166	-6.308840233885152e-22	0.3976804400420358	2.383740423221601e-21	2.0095446478413273e-21	0.4573782582484476
50	0.031933230120062606	0.07313644993419305	0.13449030385655458	-6.440601085824009e-22	0.4092938536320069	2.4781961741345784e-21	2.0776122674750265e-21	0.45621584251143854
51	0.03228736285965518	0.07451554555556332	0.12403930600359242	-6.687725619963623e-22	0.4209072672219784	2.5243577889178354e-21	2.1272259672712074e-21	0.4550534267744292
52	0.03264149559924775	0.0759086721010583	0.11358830815063027	-6.829713567487878e-22	0.43252068081195	2.598817013256772e-21	2.185587328899038e-21	0.45389101103741974
53	0.032995628338840316	0.07731507111220283	0.10313731029766798	-7.017033748405742e-22	0.44413409440192136	2.658719674176619e-21	2.2407161867742353e-21	0.45272859530041065
54	0.03334976107843289	0.07873403134769762	0.0926863124447056	-7.210130408522922e-22	0.45574750799189306	2.7296646269087606e-21	2.2994654383226296e-21	0.45156617956340134
55	0.03370389381802545	0.08016488578967551	0.08223531459174352	-7.403862171117838e-22	0.4673609215818643	2.7969855409080108e-21	2.3549408821240614e-21	0.4504037638263922
56	0.034058026557618026	0.0816070088002217	0.07178431673878131	-7.589840185917341e-22	0.4789743351718359	2.854283505071784e-21	2.4062785550927866e-21	0.4492413480893828
57	0.034412159297210594	0.08305981343106572	0.06133331888581926	-7.744457690692779e-22	0.4905877487618072	2.950028545722692e-21	2.478062122766761e-21	0.44807893235237356
58	0.03476629203680316	0.08452274888646062	0.05088232103285702	-7.924543724568711e-22	0.5022011623517787	2.995534190005649e-21	2.527692497176578e-21	0.44691651661536436
59	0.03512042477639573	0.08599529813705024	0.04043132317989486	-8.119080044521155e-22	0.5138145759417501	3.067007493823012e-21	2.5852797058009276e-21	0.44575410087835515
60	0.0354745575159883	0.0874769756808778	0.029980325326932577	-8.273604144336666e-22	0.5254279895317215	3.1488300899509006e-21	2.6478689720879296e-21	0.44459168514134584
61	0.03582869025558087	0.08896732544649111	0.019529327473970445	-8.47367503709628e-22	0.5370414031216931	3.1887408915830084e-21	2.6938644795888993e-21	0.44342926940433647
62	0.03618282299517343	0.09046591883227117	0.009078329621008468	-8.647111708761103e-22	0.5486548167116643	3.2753492621003475e-21	2.7587096753928637e-21	0.4422668536673274
63	0.03653695573476601	0.09197241880137592	1.800659535217383e-24	1.3092027904425726e-24	0.5603037283719386	-4.654118910743306e-24	-2.354533247969916e-24	0.43969627162806135
64	0.036891088474358576	0.09349106056169289	2.055020314749677e-24	4.068020632411482e-24	0.5721874113889132	3.74519420423457e-24	7.290655872174471e-24	0.42781258861108684
65	0.037245221213951143	0.09502405300260722	7.576314883332885e-24	9.765849275094924e-24	0.5840710944058877	3.0296514041454405e-23	1.6123987448759704e-23	0.4159289055941123
66	0.03759935395354372	0.09657071270552081	2.721166389547877e-24	-6.680840264935966e-25	0.5959547774228624	-1.2334742420635118e-23	-5.760591681277688e-24	0.4040452225771376
67	0.03795348669313628	0.09813039343230975	6.92974685005843e-24	6.014891912942908e-24	0.6078384604398368	1.6303770285755163e-23	8.54134852957243e-24	0.3921615395601632
68	0.038307619432728854	0.09970248410759545	1.2852551026682092e-24	1.9068725440312935e-24	0.6197221434568118	-4.5823252644714725e-24	-2.1832535376644167e-24	0.3802778565431883
69	0.03866175217232142	0.10128640687964242	-1.750727035629299e-24	-3.197135627624603e-24	0.6316058264737863	-1.4685506341988466e-23	-4.721624713001867e-24	0.36839417352621373
70	0.03901588491191399	0.10288161526370673	3.391612015991184e-24	4.8442533817486056e-24	0.6434895094907608	5.465288625178413e-24	4.432004380378138e-24	0.3565104905092392
71	0.03937001765150656	0.10448759236994608	1.6560213690143974e-24	7.984413625321597e-24	0.6553731925077354	1.2311705584961252e-23	9.363381841137444e-24	0.34462680749226465
72	0.039724150391099125	0.1061038492166255	5.657417147762829e-25	-7.1052704139706e-24	0.6672568755247099	-9.131080283587369e-24	-1.3276845285470228e-23	0.3327431244752901
73	0.0400782831306917	0.10772992312824943	9.793760870280739e-25	3.184678453201172e-24	0.6791405585416849	2.9157013184088255e-24	1.3995876727569535e-24	0.3208594414583152
74	0.04043241587028426	0.10936537621738607	2.1509604362550888e-24	2.29839070398751e-24	0.6910242415586592	1.1794969869708425e-23	1.0066533758578127e-23	0.3089757584413408
75	0.040786548609876835	0.11100979394828198	2.8803410789999007e-24	7.23404666246281e-24	0.7029079245756341	1.4055667119655785e-23	5.440445327016836e-24	0.2970920754243659
76	0.0411406813494694	0.1126627837798595	2.719637839040031e-24	1.976611900209434e-24	0.7147916075926085	2.162518173348136e-24	9.771190860669796e-25	0.28520839240739154
77	0.04149481408906197	0.11432397388532498	-2.1934055386836486e-24	-3.516502252752991e-25	0.726675290609583	1.3323159964802306e-23	3.2703767708481263e-24	0.273324709390417
78	0.041848946828654546	0.11599301194535523	-2.3035158809034366e-24	1.230248179955282e-25	0.738558973626558	-5.375444982334071e-24	-1.0590609242538006e-24	0.2614410263734421
79	0.04220307956824711	0.11766956401166742	-6.52888095954628e-24	-6.069839869843914e-24	0.7504426566435323	-1.7238225534403858e-23	-1.2811523690745042e-23	0.2495573433564677
80	0.04255721230783968	0.11935331343768484	1.9385118690691067e-24	-1.696386816081525e-24	0.7623263396605072	7.05107074046052e-24	1.5755340092993891e-24	0.23767366033949278
81	0.04291134504743225	0.12104395987297467	2.079584217580146e-25	9.034539757273654e-26	0.7742100226774816	1.0100404407886423e-23	6.939608296041787e-24	0.22578997732251843
82	0.04326547778702482	0.12274121831815145	2.807428449711823e-24	3.9732631168976566e-26	0.7860937056944561	1.1864404256613209e-25	3.31360304365475e-24	0.21390629430554386
83	0.04361961052661739	0.1244448182369828	-9.499636546959413e-25	-7.680828674971742e-25	0.797977388711431	-1.1512196909301398e-23	-5.160155175827238e-24	0.20202261128856897
84	0.04397374326620995	0.12615450272251474	-3.135634445329893e-24	-9.943065392175652e-24	0.8098610717284054	-3.17080652278918e-23	-1.7509932340069452e-23	0.1901389282715946
85	0.04432787600580253	0.12787002771412867	-2.7840412595513848e-24	-3.027766805774699e-24	0.8217447547453803	-1.3948180420376906e-23	-7.331881591847672e-24	0.17825524525461967
86	0.044682008745395095	0.1295911612625522	-5.838922331677898e-25	-3.637501084891661e-24	0.8336284377623548	-1.4759398273045787e-23	-7.487756125325017e-24	0.16637156223764513
87	0.04503614148498766	0.13131768283997147	-7.780622523458713e-24	-4.363454090025433e-24	0.8455121207793292	-1.411373183517844e-23	-1.3483744692566752e-23	0.15448787922067078
88	0.04539027422458023	0.13304938269251615	-6.45067588401549e-24	-2.982846672670866e-24	0.857395803796304	1.440233684772444e-24	-2.4173310604089395e-24	0.14260419620369605
89	0.0457444069641728	0.13478606123252368	-2.2525752588230117e-24	1.9272497795558926e-24	0.8692794868132785	-1.1194735660087474e-24	-6.075577908868209e-25	0.1307205131867215
90	0.046098539703765366	0.13652752846812025	-4.090106984752161e-24	-8.713075145084474e-24	0.881163169830253	-2.4098301343522983e-23	-8.717365572732766e-24	0.11883683016974694
91	0.04645267244335794	0.13827360346778736	-6.611495909285699e-24	-8.691170915203424e-24	0.893046852847228	-3.528011913280541e-23	-1.7687427869814657e-23	0.10695314715277203
92	0.04680680518295051	0.1400241138577143	-3.6339540920093635e-24	-6.174524024623419e-24	0.9049305358642024	-1.9806059594600932e-23	-1.0926983390065628e-23	0.09506946413579767
93	0.04716093792254308	0.14177889534986204	-1.8068967363794787e-24	-1.028437162413483e-23	0.9168142188811771	-2.6086528962679777e-23	-1.6681551377523e-23	0.08318578111882294
94	0.047515070662135644	0.14353779129878605	-9.604302650382736e-24	-1.3118079055907494e-23	0.9286979018981516	-4.2960231810964704e-23	-2.036223900501987e-23	0.07130209810184839
95	0.04786920340172821	0.14530065228538488	-1.296892084459934e-24	-4.3955611625873515e-24	0.9405815849151261	-2.4465835499021654e-23	-1.504330664831075e-23	0.059418415084873846
96	0.04822333614132078	0.1470673357258523	-3.6819828898216616e-24	4.440345409392843e-25	0.9524652679321008	4.619451368727845e-24	4.502249318925993e-25	0.04753473206789912
97	0.048577468880913355	0.14883770550421863	-2.7439373711040746e-24	-1.0528148722110152e-23	0.9643489509490756	-2.402315856805577e-23	-1.3018946154703296e-23	0.03565104905092439
98	0.04893160162050592	0.1506116316269704	-9.512491399025563e-24	-8.39840634695627e-24	0.9762326339660502	-6.336103946160637e-24	-9.600716207714423e-24	0.023767366033949838
99	0.04928573436009849	0.1523889898983311	-8.859748476896804e-24	-4.6195357186816195e-24	0.9881163169830247	-1.1688883997500526e-24	-3.0571291942616743e-24	0.011883683016975288
100	0.04963986709969106	0.154169661659853	8.854955524793654e-10	2.238918546724031e-09	1.0000000000644822	-1.4945356506077742e-09	-4.97053786938023e-10	5.845631322534939e-10
